Año,Trimestre,Mes,Día,CategoryName,ProductName,Cliente,VENTAS
1997,Qtr 1,marzo,17,Beverages,Chartreuse verte,Princesa Isabel Vinhos,$216
1997,Qtr 1,marzo,17,Beverages,Outback Lager,HILARION-Abastos,$144
1997,Qtr 1,marzo,17,Meat/Poultry,Pâté chinois,HILARION-Abastos,$36
1997,Qtr 1,marzo,17,Confections,Sir Rodney's Scones,Princesa Isabel Vinhos,$126
1997,Qtr 1,marzo,18,Seafood,Ikura,Victuailles en stock,$471
1997,Qtr 1,marzo,19,Beverages,Côte de Blaye,Rattlesnake Canyon Grocery,$6324
1997,Qtr 1,marzo,19,Meat/Poultry,Perth Pasties,Rattlesnake Canyon Grocery,$734
1997,Qtr 1,marzo,19,Dairy Products,Raclette Courdavault,Rattlesnake Canyon Grocery,$2640
1997,Qtr 1,marzo,19,Grains/Cereals,Wimmers gute Semmelknödel,Rattlesnake Canyon Grocery,$798
1997,Qtr 1,marzo,20,Dairy Products,Camembert Pierrot,Ricardo Adocicados,$1088
1997,Qtr 1,marzo,20,Confections,Maxilaku,Ricardo Adocicados,$384
1997,Qtr 1,marzo,20,Dairy Products,Raclette Courdavault,Folies gourmandes,$528
1997,Qtr 1,marzo,20,Confections,Zaanse koeken,Folies gourmandes,$228
1997,Qtr 1,marzo,21,Seafood,Boston Crab Meat,Lazy K Kountry Store,$147
1997,Qtr 1,marzo,24,Seafood,Boston Crab Meat,B's Beverages,$147
1997,Qtr 1,marzo,24,Produce,Manjimup Dried Apples,B's Beverages,$127
1997,Qtr 1,marzo,24,Condiments,Original Frankfurter grüne Soße,White Clover Markets,$296
1997,Qtr 1,marzo,24,Beverages,Sasquatch Ale,White Clover Markets,$372
1997,Qtr 1,marzo,24,Confections,Sir Rodney's Scones,B's Beverages,$112
1997,Qtr 1,marzo,25,Condiments,Aniseed Syrup,LINO-Delicateses,$144
1997,Qtr 1,marzo,25,Beverages,Chang,LINO-Delicateses,$274
1997,Qtr 1,marzo,25,Beverages,Outback Lager,LINO-Delicateses,$648
1997,Qtr 1,marzo,25,Meat/Poultry,Pâté chinois,LINO-Delicateses,$518
1997,Qtr 1,marzo,26,Confections,Gumbär Gummibärchen,Queen Cozinha,$747
1997,Qtr 1,marzo,26,Produce,Longlife Tofu,HILARION-Abastos,$128
1997,Qtr 1,marzo,26,Produce,Manjimup Dried Apples,HILARION-Abastos,$1060
1997,Qtr 1,marzo,26,Dairy Products,Queso Cabrales,HILARION-Abastos,$84
1997,Qtr 1,marzo,26,Confections,Teatime Chocolate Biscuits,Queen Cozinha,$37
1997,Qtr 1,marzo,26,Meat/Poultry,Tourtière,Queen Cozinha,$106
1997,Qtr 1,marzo,27,Dairy Products,Raclette Courdavault,Frankenversand,$1320
1997,Qtr 1,marzo,27,Seafood,Röd Kaviar,Frankenversand,$192
1997,Qtr 1,marzo,28,Confections,Pavlova,Piccolo und mehr,$250
1997,Qtr 1,marzo,28,Dairy Products,Queso Cabrales,Piccolo und mehr,$189
1997,Qtr 1,marzo,31,Condiments,Gula Malacca,Furia Bacalhau e Frutos do Mar,$198
1997,Qtr 1,marzo,31,Condiments,Original Frankfurter grüne Soße,Furia Bacalhau e Frutos do Mar,$62
1997,Qtr 1,marzo,31,Dairy Products,Raclette Courdavault,HILARION-Abastos,$2640
1997,Qtr 1,marzo,31,Beverages,Rhönbräu Klosterbier,HILARION-Abastos,$223
1997,Qtr 1,marzo,31,Confections,Scottish Longbreads,HILARION-Abastos,$300
1997,Qtr 2,abril,1,Confections,NuNuCa Nuß-Nougat-Creme,Bottom-Dollar Markets,$638
1997,Qtr 2,abril,1,Grains/Cereals,Singaporean Hokkien Fried Mee,Bottom-Dollar Markets,$213
1997,Qtr 2,abril,2,Grains/Cereals,Gnocchi di nonna Alice,Comércio Mineiro,$912
1997,Qtr 2,abril,2,Dairy Products,Gudbrandsdalsost,La maison d'Asie,$259
1997,Qtr 2,abril,2,Condiments,Louisiana Fiery Hot Pepper Sauce,La maison d'Asie,$227
1997,Qtr 2,abril,2,Condiments,Louisiana Hot Spiced Okra,La maison d'Asie,$122
1997,Qtr 2,abril,3,Seafood,Jack's New England Clam Chowder,Laughing Bacchus Wine Cellars,$154
1997,Qtr 2,abril,3,Condiments,Original Frankfurter grüne Soße,Laughing Bacchus Wine Cellars,$52
1997,Qtr 2,abril,3,Grains/Cereals,Tunnbröd,Laughing Bacchus Wine Cellars,$72
1997,Qtr 2,abril,4,Grains/Cereals,Gnocchi di nonna Alice,Lehmanns Marktstand,$426
1997,Qtr 2,abril,4,Dairy Products,Gorgonzola Telino,Tradição Hipermercados,$190
1997,Qtr 2,abril,4,Dairy Products,Mozzarella di Giovanni,Lehmanns Marktstand,$695
1997,Qtr 2,abril,4,Condiments,Original Frankfurter grüne Soße,Lehmanns Marktstand,$260
1997,Qtr 2,abril,7,Seafood,Boston Crab Meat,HILARION-Abastos,$92
1997,Qtr 2,abril,7,Beverages,Guaraná Fantástica,HILARION-Abastos,$63
1997,Qtr 2,abril,7,Grains/Cereals,Singaporean Hokkien Fried Mee,HILARION-Abastos,$420
1997,Qtr 2,abril,8,Confections,Maxilaku,LILA-Supermercado,$500
1997,Qtr 2,abril,8,Produce,Rössle Sauerkraut,LILA-Supermercado,$912
1997,Qtr 2,abril,9,Condiments,Genen Shouyu,La maison d'Asie,$177
1997,Qtr 2,abril,9,Produce,Rössle Sauerkraut,La maison d'Asie,$347
1997,Qtr 2,abril,9,Meat/Poultry,Tourtière,Blauer See Delikatessen,$149
1997,Qtr 2,abril,10,Beverages,Laughing Lumberjack Lager,Pericles Comidas clásicas,$420
1997,Qtr 2,abril,10,Meat/Poultry,Perth Pasties,Pericles Comidas clásicas,$197
1997,Qtr 2,abril,10,Seafood,Rogede sild,Pericles Comidas clásicas,$200
1997,Qtr 2,abril,11,Beverages,Chang,White Clover Markets,$228
1997,Qtr 2,abril,11,Condiments,Louisiana Fiery Hot Pepper Sauce,Hungry Owl All-Night Grocers,$421
1997,Qtr 2,abril,11,Meat/Poultry,Perth Pasties,White Clover Markets,$328
1997,Qtr 2,abril,11,Confections,Sir Rodney's Scones,White Clover Markets,$120
1997,Qtr 2,abril,11,Condiments,Sirop d'érable,White Clover Markets,$713
1997,Qtr 2,abril,11,Produce,Tofu,Hungry Owl All-Night Grocers,$1628
1997,Qtr 2,abril,14,Confections,Tarte au sucre,Mère Paillarde,$148
1997,Qtr 2,abril,15,Confections,Chocolade,Antonio Moreno Taquería,$163
1997,Qtr 2,abril,15,Beverages,Ipoh Coffee,Antonio Moreno Taquería,$587
1997,Qtr 2,abril,15,Confections,NuNuCa Nuß-Nougat-Creme,Königlich Essen,$227
1997,Qtr 2,abril,15,Beverages,Outback Lager,Königlich Essen,$189
1997,Qtr 2,abril,16,Beverages,Chartreuse verte,Ottilies Käseladen,$180
1997,Qtr 2,abril,16,Seafood,Konbu,Ottilies Käseladen,$60
1997,Qtr 2,abril,17,Produce,Rössle Sauerkraut,Blauer See Delikatessen,$137
1997,Qtr 2,abril,18,Condiments,Chef Anton's Cajun Seasoning,Bon app',$935
1997,Qtr 2,abril,18,Condiments,Northwoods Cranberry Sauce,Bon app',$340
1997,Qtr 2,abril,18,Beverages,Rhönbräu Klosterbier,Save-a-lot Markets,$251
1997,Qtr 2,abril,18,Meat/Poultry,Thüringer Rostbratwurst,Save-a-lot Markets,$4456
1997,Qtr 2,abril,18,Produce,Uncle Bob's Organic Dried Pears,Bon app',$1275
1997,Qtr 2,abril,21,Dairy Products,Camembert Pierrot,Familia Arquibaldo,$347
1997,Qtr 2,abril,21,Beverages,Guaraná Fantástica,Familia Arquibaldo,$38
1997,Qtr 2,abril,21,Seafood,Spegesild,Familia Arquibaldo,$92
1997,Qtr 2,abril,21,Confections,Zaanse koeken,Familia Arquibaldo,$48
1997,Qtr 2,abril,22,Grains/Cereals,Gnocchi di nonna Alice,Ernst Handel,$2660
1997,Qtr 2,abril,22,Condiments,Louisiana Fiery Hot Pepper Sauce,Ernst Handel,$821
1997,Qtr 2,abril,22,Dairy Products,Mascarpone Fabioli,Die Wandernde Kuh,$1280
1997,Qtr 2,abril,22,Beverages,Rhönbräu Klosterbier,Ernst Handel,$388
1997,Qtr 2,abril,22,Produce,Rössle Sauerkraut,Ernst Handel,$1596
1997,Qtr 2,abril,22,Confections,Sir Rodney's Marmalade,Ernst Handel,$3159
1997,Qtr 2,abril,22,Confections,Sir Rodney's Scones,Die Wandernde Kuh,$320
1997,Qtr 2,abril,22,Condiments,Sirop d'érable,Die Wandernde Kuh,$342
1997,Qtr 2,abril,23,Dairy Products,Camembert Pierrot,QUICK-Stop,$2428
1997,Qtr 2,abril,23,Dairy Products,Geitost,QUICK-Stop,$34
1997,Qtr 2,abril,23,Meat/Poultry,Mishi Kobe Niku,QUICK-Stop,$1319
1997,Qtr 2,abril,23,Confections,Pavlova,QUICK-Stop,$873
1997,Qtr 2,abril,23,Confections,Schoggi Schokolade,QUICK-Stop,$5268
1997,Qtr 2,abril,24,Seafood,Carnarvon Tigers,Hungry Owl All-Night Grocers,$1406
1997,Qtr 2,abril,24,Grains/Cereals,Filo Mix,North/South,$42
1997,Qtr 2,abril,24,Seafood,Jack's New England Clam Chowder,Hungry Owl All-Night Grocers,$695
1997,Qtr 2,abril,24,Beverages,Outback Lager,North/South,$90
1997,Qtr 2,abril,24,Dairy Products,Raclette Courdavault,North/South,$220
1997,Qtr 2,abril,24,Grains/Cereals,Singaporean Hokkien Fried Mee,Hungry Owl All-Night Grocers,$280
1997,Qtr 2,abril,25,Beverages,Côte de Blaye,Tortuga Restaurante,$3953
1997,Qtr 2,abril,25,Beverages,Guaraná Fantástica,Tortuga Restaurante,$23
1997,Qtr 2,abril,25,Condiments,Gula Malacca,Tortuga Restaurante,$175
1997,Qtr 2,abril,28,Dairy Products,Camembert Pierrot,Chop-suey Chinese,$323
1997,Qtr 2,abril,28,Grains/Cereals,Gnocchi di nonna Alice,Chop-suey Chinese,$1520
1997,Qtr 2,abril,28,Seafood,Ikura,Chop-suey Chinese,$471
1997,Qtr 2,abril,29,Beverages,Guaraná Fantástica,Santé Gourmet,$36
1997,Qtr 2,abril,29,Seafood,Jack's New England Clam Chowder,Cactus Comidas para llevar,$97
1997,Qtr 2,abril,29,Meat/Poultry,Perth Pasties,Santé Gourmet,$164
1997,Qtr 2,abril,29,Confections,Scottish Longbreads,Cactus Comidas para llevar,$75
1997,Qtr 2,abril,29,Beverages,Steeleye Stout,Cactus Comidas para llevar,$54
1997,Qtr 2,abril,30,Seafood,Boston Crab Meat,Lehmanns Marktstand,$368
1997,Qtr 2,abril,30,Beverages,Chai,Lehmanns Marktstand,$576
1997,Qtr 2,abril,30,Seafood,Nord-Ost Matjeshering,Lehmanns Marktstand,$414
1997,Qtr 2,abril,30,Condiments,Northwoods Cranberry Sauce,Lehmanns Marktstand,$960
1997,Qtr 2,mayo,1,Meat/Poultry,Alice Mutton,Seven Seas Imports,$878
1997,Qtr 2,mayo,1,Seafood,Gravad lax,Seven Seas Imports,$421
1997,Qtr 2,mayo,1,Seafood,Ikura,Berglunds snabbköp,$62
1997,Qtr 2,mayo,1,Beverages,Ipoh Coffee,Berglunds snabbköp,$2760
1997,Qtr 2,mayo,1,Seafood,Jack's New England Clam Chowder,Seven Seas Imports,$52
1997,Qtr 2,mayo,1,Seafood,Nord-Ost Matjeshering,Berglunds snabbköp,$259
1997,Qtr 2,mayo,1,Confections,Sir Rodney's Marmalade,Seven Seas Imports,$1094
1997,Qtr 2,mayo,1,Meat/Poultry,Tourtière,Berglunds snabbköp,$112
1997,Qtr 2,mayo,2,Seafood,Boston Crab Meat,Bon app',$248
1997,Qtr 2,mayo,2,Seafood,Inlagd Sill,Bon app',$570
1997,Qtr 2,mayo,5,Beverages,Chai,Wartian Herkku,$122
1997,Qtr 2,mayo,5,Condiments,Chef Anton's Cajun Seasoning,QUICK-Stop,$990
1997,Qtr 2,mayo,5,Grains/Cereals,Gnocchi di nonna Alice,Wartian Herkku,$969
1997,Qtr 2,mayo,5,Seafood,Inlagd Sill,QUICK-Stop,$513
1997,Qtr 2,mayo,5,Seafood,Konbu,Wartian Herkku,$60
1997,Qtr 2,mayo,6,Dairy Products,Geitost,Great Lakes Food Market,$16
1997,Qtr 2,mayo,6,Dairy Products,Mozzarella di Giovanni,Great Lakes Food Market,$313
1997,Qtr 2,mayo,6,Dairy Products,Queso Cabrales,Great Lakes Food Market,$63
1997,Qtr 2,mayo,7,Dairy Products,Gudbrandsdalsost,Maison Dewey,$360
1997,Qtr 2,mayo,7,Meat/Poultry,Pâté chinois,Maison Dewey,$336
1997,Qtr 2,mayo,7,Confections,Scottish Longbreads,Maison Dewey,$250
1997,Qtr 2,mayo,8,Meat/Poultry,Alice Mutton,Piccolo und mehr,$1560
1997,Qtr 2,mayo,8,Beverages,Ipoh Coffee,Piccolo und mehr,$1150
1997,Qtr 2,mayo,8,Beverages,Lakkalikööri,Piccolo und mehr,$900
1997,Qtr 2,mayo,8,Dairy Products,Raclette Courdavault,Océano Atlántico Ltda.,$110
1997,Qtr 2,mayo,8,Condiments,Sirop d'érable,Piccolo und mehr,$570
1997,Qtr 2,mayo,9,Condiments,Louisiana Hot Spiced Okra,Eastern Connection,$408
1997,Qtr 2,mayo,9,Seafood,Nord-Ost Matjeshering,Eastern Connection,$388
1997,Qtr 2,mayo,12,Seafood,Boston Crab Meat,Lehmanns Marktstand,$147
1997,Qtr 2,mayo,12,Condiments,Chef Anton's Cajun Seasoning,Folk och fä HB,$1045
1997,Qtr 2,mayo,12,Dairy Products,Mozzarella di Giovanni,Folk och fä HB,$835
1997,Qtr 2,mayo,12,Seafood,Nord-Ost Matjeshering,Lehmanns Marktstand,$259
1997,Qtr 2,mayo,12,Seafood,Röd Kaviar,Folk och fä HB,$342
1997,Qtr 2,mayo,12,Meat/Poultry,Tourtière,Lehmanns Marktstand,$60
1997,Qtr 2,mayo,13,Seafood,Boston Crab Meat,Antonio Moreno Taquería,$166
1997,Qtr 2,mayo,13,Dairy Products,Queso Cabrales,Antonio Moreno Taquería,$945
1997,Qtr 2,mayo,13,Dairy Products,Raclette Courdavault,Antonio Moreno Taquería,$743
1997,Qtr 2,mayo,13,Grains/Cereals,Ravioli Angelo,Antonio Moreno Taquería,$88
1997,Qtr 2,mayo,14,Dairy Products,Camembert Pierrot,Lehmanns Marktstand,$893
1997,Qtr 2,mayo,14,Seafood,Escargots de Bourgogne,Richter Supermarkt,$265
1997,Qtr 2,mayo,14,Dairy Products,Geitost,Lehmanns Marktstand,$75
1997,Qtr 2,mayo,14,Dairy Products,Gorgonzola Telino,Lehmanns Marktstand,$250
1997,Qtr 2,mayo,14,Dairy Products,Gorgonzola Telino,Richter Supermarkt,$375
1997,Qtr 2,mayo,14,Produce,Manjimup Dried Apples,Richter Supermarkt,$318
1997,Qtr 2,mayo,14,Dairy Products,Mozzarella di Giovanni,Richter Supermarkt,$731
1997,Qtr 2,mayo,14,Dairy Products,Queso Manchego La Pastora,Lehmanns Marktstand,$428
1997,Qtr 2,mayo,14,Seafood,Röd Kaviar,Richter Supermarkt,$135
1997,Qtr 2,mayo,15,Dairy Products,Mozzarella di Giovanni,B's Beverages,$35
1997,Qtr 2,mayo,15,Beverages,Outback Lager,B's Beverages,$105
1997,Qtr 2,mayo,16,Dairy Products,Geitost,B's Beverages,$38
1997,Qtr 2,mayo,16,Seafood,Konbu,B's Beverages,$48
1997,Qtr 2,mayo,16,Confections,Maxilaku,B's Beverages,$120
1997,Qtr 2,mayo,16,Confections,Sir Rodney's Scones,B's Beverages,$150
1997,Qtr 2,mayo,19,Condiments,Aniseed Syrup,QUICK-Stop,$600
1997,Qtr 2,mayo,19,Beverages,Côte de Blaye,Hanari Carnes,$949
1997,Qtr 2,mayo,19,Beverages,Côte de Blaye,QUICK-Stop,$7905
1997,Qtr 2,mayo,19,Dairy Products,Flotemysost,Hanari Carnes,$174
1997,Qtr 2,mayo,19,Beverages,Guaraná Fantástica,Hanari Carnes,$142
1997,Qtr 2,mayo,19,Confections,Gumbär Gummibärchen,QUICK-Stop,$1249
1997,Qtr 2,mayo,19,Condiments,Louisiana Fiery Hot Pepper Sauce,Hanari Carnes,$682
1997,Qtr 2,mayo,19,Confections,Scottish Longbreads,QUICK-Stop,$438
1997,Qtr 2,mayo,20,Dairy Products,Queso Cabrales,Königlich Essen,$299
1997,Qtr 2,mayo,20,Meat/Poultry,Tourtière,Königlich Essen,$170
1997,Qtr 2,mayo,21,Beverages,Laughing Lumberjack Lager,Lonesome Pine Restaurant,$98
1997,Qtr 2,mayo,21,Dairy Products,Queso Manchego La Pastora,LILA-Supermercado,$969
1997,Qtr 2,mayo,21,Produce,Rössle Sauerkraut,Lonesome Pine Restaurant,$319
1997,Qtr 2,mayo,21,Grains/Cereals,Tunnbröd,LILA-Supermercado,$536
1997,Qtr 2,mayo,22,Dairy Products,Queso Cabrales,Lazy K Kountry Store,$210
1997,Qtr 2,mayo,23,Seafood,Inlagd Sill,Seven Seas Imports,$1140
1997,Qtr 2,mayo,23,Dairy Products,Mascarpone Fabioli,Seven Seas Imports,$653
1997,Qtr 2,mayo,23,Beverages,Steeleye Stout,Victuailles en stock,$540
1997,Qtr 2,mayo,23,Confections,Tarte au sucre,Victuailles en stock,$1972
1997,Qtr 2,mayo,23,Produce,Uncle Bob's Organic Dried Pears,Victuailles en stock,$300
1997,Qtr 2,mayo,26,Seafood,Jack's New England Clam Chowder,Toms Spezialitäten,$135
1997,Qtr 2,mayo,26,Beverages,Sasquatch Ale,Toms Spezialitäten,$105
1997,Qtr 2,mayo,27,Dairy Products,Gorgonzola Telino,QUICK-Stop,$584
1997,Qtr 2,mayo,27,Produce,Manjimup Dried Apples,QUICK-Stop,$2162
1997,Qtr 2,mayo,27,Seafood,Rogede sild,QUICK-Stop,$808
1997,Qtr 2,mayo,28,Meat/Poultry,Alice Mutton,Godos Cocina Típica,$281
1997,Qtr 2,mayo,28,Condiments,Gula Malacca,Furia Bacalhau e Frutos do Mar,$778
1997,Qtr 2,mayo,28,Confections,Pavlova,Furia Bacalhau e Frutos do Mar,$593
1997,Qtr 2,mayo,28,Confections,Sir Rodney's Scones,Godos Cocina Típica,$54
1997,Qtr 2,mayo,28,Condiments,Sirop d'érable,Godos Cocina Típica,$257
1997,Qtr 2,mayo,28,Beverages,Steeleye Stout,Furia Bacalhau e Frutos do Mar,$306
1997,Qtr 2,mayo,28,Confections,Teatime Chocolate Biscuits,Godos Cocina Típica,$92
1997,Qtr 2,mayo,29,Dairy Products,Gudbrandsdalsost,HILARION-Abastos,$648
1997,Qtr 2,mayo,29,Beverages,Rhönbräu Klosterbier,HILARION-Abastos,$233
1997,Qtr 2,mayo,30,Dairy Products,Gorgonzola Telino,Wartian Herkku,$375
1997,Qtr 2,mayo,30,Grains/Cereals,Gustaf's Knäckebröd,Wartian Herkku,$504
1997,Qtr 2,mayo,30,Condiments,Original Frankfurter grüne Soße,Ottilies Käseladen,$124
1997,Qtr 2,mayo,30,Confections,Pavlova,Ottilies Käseladen,$497
1997,Qtr 2,mayo,30,Confections,Pavlova,Wartian Herkku,$244
1997,Qtr 2,mayo,30,Dairy Products,Queso Cabrales,Wartian Herkku,$315
1997,Qtr 2,mayo,30,Beverages,Steeleye Stout,Wartian Herkku,$108
1997,Qtr 2,mayo,30,Confections,Tarte au sucre,Ottilies Käseladen,$937
1997,Qtr 2,mayo,30,Grains/Cereals,Tunnbröd,Ottilies Käseladen,$171
1997,Qtr 2,junio,2,Grains/Cereals,Gnocchi di nonna Alice,Save-a-lot Markets,$1216
1997,Qtr 2,junio,2,Beverages,Guaraná Fantástica,Save-a-lot Markets,$65
1997,Qtr 2,junio,2,Produce,Manjimup Dried Apples,Save-a-lot Markets,$848
1997,Qtr 2,junio,2,Confections,Teatime Chocolate Biscuits,Save-a-lot Markets,$258
1997,Qtr 2,junio,2,Produce,Tofu,Save-a-lot Markets,$558
1997,Qtr 2,junio,3,Dairy Products,Mozzarella di Giovanni,Simons bistro,$835
1997,Qtr 2,junio,3,Beverages,Rhönbräu Klosterbier,Lehmanns Marktstand,$155
1997,Qtr 2,junio,3,Grains/Cereals,Wimmers gute Semmelknödel,Lehmanns Marktstand,$998
1997,Qtr 2,junio,4,Grains/Cereals,Filo Mix,Around the Horn,$210
1997,Qtr 2,junio,4,Produce,Manjimup Dried Apples,Around the Horn,$1060
1997,Qtr 2,junio,4,Meat/Poultry,Perth Pasties,Around the Horn,$590
1997,Qtr 2,junio,4,Seafood,Röd Kaviar,Around the Horn,$45
1997,Qtr 2,junio,4,Confections,Zaanse koeken,Around the Horn,$238
1997,Qtr 2,junio,5,Seafood,Jack's New England Clam Chowder,Blondesddsl père et fils,$110
1997,Qtr 2,junio,5,Meat/Poultry,Pâté chinois,Blondesddsl père et fils,$410
1997,Qtr 2,junio,6,Condiments,Gula Malacca,Folk och fä HB,$195
1997,Qtr 2,junio,6,Produce,Manjimup Dried Apples,Folk och fä HB,$2650
1997,Qtr 2,junio,6,Seafood,Nord-Ost Matjeshering,Frankenversand,$518
1997,Qtr 2,junio,6,Confections,Tarte au sucre,Frankenversand,$555
1997,Qtr 2,junio,9,Dairy Products,Geitost,Reggiani Caseifici,$45
1997,Qtr 2,junio,9,Confections,Tarte au sucre,Reggiani Caseifici,$444
1997,Qtr 2,junio,10,Meat/Poultry,Alice Mutton,Rattlesnake Canyon Grocery,$593
1997,Qtr 2,junio,10,Grains/Cereals,Filo Mix,Ricardo Adocicados,$490
1997,Qtr 2,junio,10,Dairy Products,Gorgonzola Telino,Rattlesnake Canyon Grocery,$71
1997,Qtr 2,junio,10,Seafood,Inlagd Sill,Ricardo Adocicados,$475
1997,Qtr 2,junio,10,Meat/Poultry,Pâté chinois,Rattlesnake Canyon Grocery,$570
1997,Qtr 2,junio,11,Beverages,Guaraná Fantástica,Mère Paillarde,$101
1997,Qtr 2,junio,11,Grains/Cereals,Wimmers gute Semmelknödel,Mère Paillarde,$539
1997,Qtr 2,junio,12,Seafood,Carnarvon Tigers,Blondesddsl père et fils,$956
1997,Qtr 2,junio,12,Dairy Products,Gorgonzola Telino,Hungry Owl All-Night Grocers,$600
1997,Qtr 2,junio,12,Beverages,Lakkalikööri,Blondesddsl père et fils,$180
1997,Qtr 2,junio,12,Produce,Manjimup Dried Apples,Hungry Owl All-Night Grocers,$159
1997,Qtr 2,junio,12,Dairy Products,Queso Cabrales,Blondesddsl père et fils,$625
1997,Qtr 2,junio,12,Dairy Products,Raclette Courdavault,Hungry Owl All-Night Grocers,$1760
1997,Qtr 2,junio,13,Seafood,Ikura,Galería del gastrónomo,$155
1997,Qtr 2,junio,16,Dairy Products,Gorgonzola Telino,Rattlesnake Canyon Grocery,$350
1997,Qtr 2,junio,16,Beverages,Lakkalikööri,Rattlesnake Canyon Grocery,$540
1997,Qtr 2,junio,17,Grains/Cereals,Gnocchi di nonna Alice,Mère Paillarde,$2166
1997,Qtr 2,junio,17,Dairy Products,Queso Cabrales,Mère Paillarde,$299
1997,Qtr 2,junio,17,Grains/Cereals,Singaporean Hokkien Fried Mee,Ernst Handel,$333
1997,Qtr 2,junio,17,Produce,Tofu,Ernst Handel,$217
1997,Qtr 2,junio,18,Seafood,Boston Crab Meat,Berglunds snabbköp,$920
1997,Qtr 2,junio,18,Dairy Products,Mascarpone Fabioli,Berglunds snabbköp,$288
1997,Qtr 2,junio,18,Confections,Pavlova,Berglunds snabbköp,$188
1997,Qtr 2,junio,18,Beverages,Rhönbräu Klosterbier,Berglunds snabbköp,$105
1997,Qtr 2,junio,19,Meat/Poultry,Alice Mutton,Antonio Moreno Taquería,$702
1997,Qtr 2,junio,19,Seafood,Boston Crab Meat,Trail's Head Gourmet Provisioners,$37
1997,Qtr 2,junio,19,Dairy Products,Geitost,Trail's Head Gourmet Provisioners,$35
1997,Qtr 2,junio,19,Meat/Poultry,Perth Pasties,Antonio Moreno Taquería,$820
1997,Qtr 2,junio,19,Beverages,Sasquatch Ale,Antonio Moreno Taquería,$560
1997,Qtr 2,junio,19,Confections,Tarte au sucre,Trail's Head Gourmet Provisioners,$493
1997,Qtr 2,junio,19,Grains/Cereals,Wimmers gute Semmelknödel,Trail's Head Gourmet Provisioners,$200
1997,Qtr 2,junio,20,Beverages,Lakkalikööri,Morgenstern Gesundkost,$180
1997,Qtr 2,junio,20,Dairy Products,Mozzarella di Giovanni,Morgenstern Gesundkost,$1044
1997,Qtr 2,junio,20,Dairy Products,Raclette Courdavault,Morgenstern Gesundkost,$660
1997,Qtr 2,junio,20,Condiments,Vegie-spread,Morgenstern Gesundkost,$263
1997,Qtr 2,junio,23,Beverages,Chai,Tortuga Restaurante,$180
1997,Qtr 2,junio,23,Beverages,Chartreuse verte,Trail's Head Gourmet Provisioners,$180
1997,Qtr 2,junio,23,Dairy Products,Gorgonzola Telino,Tortuga Restaurante,$250
1997,Qtr 2,junio,23,Condiments,Gula Malacca,Tortuga Restaurante,$408
1997,Qtr 2,junio,23,Condiments,Original Frankfurter grüne Soße,Trail's Head Gourmet Provisioners,$234
1997,Qtr 2,junio,23,Beverages,Rhönbräu Klosterbier,Trail's Head Gourmet Provisioners,$155
1997,Qtr 2,junio,24,Grains/Cereals,Ravioli Angelo,B's Beverages,$117
1997,Qtr 2,junio,24,Beverages,Steeleye Stout,B's Beverages,$360
1997,Qtr 2,junio,25,Condiments,Genen Shouyu,Let's Stop N Shop,$155
1997,Qtr 2,junio,25,Beverages,Rhönbräu Klosterbier,Let's Stop N Shop,$163
1997,Qtr 2,junio,26,Seafood,Jack's New England Clam Chowder,Ottilies Käseladen,$83
1997,Qtr 2,junio,26,Condiments,Louisiana Fiery Hot Pepper Sauce,Ottilies Käseladen,$600
1997,Qtr 2,junio,26,Beverages,Rhönbräu Klosterbier,Familia Arquibaldo,$310
1997,Qtr 2,junio,26,Produce,Tofu,Ottilies Käseladen,$331
1997,Qtr 2,junio,27,Beverages,Lakkalikööri,Blauer See Delikatessen,$252
1997,Qtr 2,junio,27,Grains/Cereals,Ravioli Angelo,Blauer See Delikatessen,$78
1997,Qtr 2,junio,30,Dairy Products,Camembert Pierrot,Wartian Herkku,$694
1997,Qtr 2,junio,30,Dairy Products,Gorgonzola Telino,Blondesddsl père et fils,$594
1997,Qtr 2,junio,30,Dairy Products,Gudbrandsdalsost,Wartian Herkku,$306
1997,Qtr 2,junio,30,Meat/Poultry,Thüringer Rostbratwurst,Wartian Herkku,$1238
1997,Qtr 3,julio,1,Confections,Zaanse koeken,Wellington Importadora,$143
1997,Qtr 3,julio,2,Grains/Cereals,Filo Mix,Reggiani Caseifici,$24
1997,Qtr 3,julio,2,Confections,Gumbär Gummibärchen,Que Delícia,$187
1997,Qtr 3,julio,2,Condiments,Original Frankfurter grüne Soße,Que Delícia,$260
1997,Qtr 3,julio,2,Beverages,Steeleye Stout,Que Delícia,$360
1997,Qtr 3,julio,3,Seafood,Carnarvon Tigers,QUICK-Stop,$2000
1997,Qtr 3,julio,3,Grains/Cereals,Singaporean Hokkien Fried Mee,QUICK-Stop,$1120
1997,Qtr 3,julio,4,Beverages,Steeleye Stout,Great Lakes Food Market,$72
1997,Qtr 3,julio,7,Condiments,Aniseed Syrup,Vaffeljernet,$140
1997,Qtr 3,julio,7,Beverages,Chai,Mère Paillarde,$360
1997,Qtr 3,julio,7,Condiments,Original Frankfurter grüne Soße,Mère Paillarde,$741
1997,Qtr 3,julio,7,Meat/Poultry,Tourtière,Vaffeljernet,$373
1997,Qtr 3,julio,7,Produce,Uncle Bob's Organic Dried Pears,Vaffeljernet,$300
1997,Qtr 3,julio,8,Condiments,Genen Shouyu,Lehmanns Marktstand,$368
